"index_in_split"	"public_essay_id"	"public_prompt_id"	"public_user_id"	"L1"	"version"	"split"	"noop"	"n.edits"	"auto_cefr"	"human_cefr"
170	"essay_42270e75f8bceca7"	"prompt_98e191fa5bded725"	"user_c493c9711bbf8514"	"Spanish"	"first"	"train"	FALSE	4	"A2+"	NA
171	"essay_498a3654eea42f0c"	"prompt_046678dfe42e3068"	"user_659006e147921017"	"German"	"first"	"train"	FALSE	6	"B2+"	NA
172	"essay_c74860327b1a3c88"	"prompt_179938ed5e90b50a"	"user_659006e147921017"	"German"	"first"	"train"	FALSE	14	"C1"	NA
173	"essay_62ae16e60f85d931"	"prompt_58b9f5f522c0a1ba"	"user_659006e147921017"	"German"	"first"	"train"	FALSE	9	"B2+"	NA
174	"essay_088d75f16fce9ca0"	"prompt_4671630d1fa03592"	"user_8527a0a64d4d23fd"	"Thai"	"first"	"train"	FALSE	20	"A2"	NA
175	"essay_13b87f31adf179eb"	"prompt_2ef4e350c1009968"	"user_c493c9711bbf8514"	"Spanish"	"first"	"train"	FALSE	8	"B1"	NA
176	"essay_0778cfd0c5d5fc39"	"prompt_305b51299790d8a8"	"user_8e79bfbfce28d2d9"	"Italian"	"first"	"train"	FALSE	32	"A2+"	NA
177	"essay_349c60703bad6016"	"prompt_6e0152cf70e42a3a"	"user_8527a0a64d4d23fd"	"Thai"	"first"	"train"	FALSE	17	"B1"	NA
178	"essay_96301d1d7e041bef"	"prompt_719435a48902a4b5"	"user_c493c9711bbf8514"	"Spanish"	"first"	"train"	FALSE	5	"B1"	NA
179	"essay_b1ea09ea10422f75"	"prompt_2865cfff040b541d"	"user_23aea986de7847ee"	"Japanese"	"first"	"train"	FALSE	30	"C1"	NA
180	"essay_09971b5a6a4393af"	"prompt_6cb0c85d60a4ef2e"	"user_81175b8d5e73019a"	"German"	"first"	"train"	FALSE	30	"C1"	NA
181	"essay_c968ec75b583b0b1"	"prompt_e4c497f7613dcf8a"	"user_01830be73401b13f"	"Czech"	"first"	"train"	FALSE	28	"B1+"	NA
182	"essay_17f682f1b4da7ee8"	"prompt_6e0152cf70e42a3a"	"user_99ea8e2674631ed6"	"Chinese"	"first"	"train"	FALSE	11	"B2"	NA
183	"essay_a7d6558e292d9a6d"	"prompt_4671630d1fa03592"	"user_99ea8e2674631ed6"	"Chinese"	"first"	"train"	FALSE	10	"B1"	NA
184	"essay_a6e8cdb3fe9863da"	"prompt_1a893b704d9d98d4"	"user_23aea986de7847ee"	"Japanese"	"first"	"train"	FALSE	26	"B2"	NA
185	"essay_c0f02eed08ab1b0d"	"prompt_a3271cf10d32656b"	"user_6c60e1544c3d7807"	"Arabic"	"first"	"train"	FALSE	58	"B1"	NA
186	"essay_b718a94d85621f0c"	"prompt_2ef4e350c1009968"	"user_b9eb0f3f59f860ce"	"Hindi"	"first"	"train"	FALSE	19	"B1"	NA
187	"essay_e1448fb21ecd54d6"	"prompt_719435a48902a4b5"	"user_b9eb0f3f59f860ce"	"Hindi"	"first"	"train"	FALSE	15	"A2"	NA
188	"essay_236e6acd757dee21"	"prompt_6305e66e9a1bd3db"	"user_8527a0a64d4d23fd"	"Thai"	"first"	"train"	FALSE	25	"A2+"	NA
189	"essay_e4ef9aa97e7fb5cc"	"prompt_e4c497f7613dcf8a"	"user_89768b841478caa4"	"Japanese"	"first"	"train"	FALSE	8	"B1"	NA
190	"essay_e5ee1adccd528ff7"	"prompt_82f61f70f00cce70"	"user_79b0f40c5e557095"	"Japanese"	"first"	"train"	FALSE	9	"C1"	NA
191	"essay_31592425c4a98148"	"prompt_58b9f5f522c0a1ba"	"user_04b205e779e39c60"	"French"	"first"	"train"	FALSE	10	"C1+"	NA
192	"essay_0decc0c83b044d41"	"prompt_179938ed5e90b50a"	"user_e48ee201eb41c367"	"Portuguese"	"first"	"train"	FALSE	20	"C1"	NA
193	"essay_9531dbe85c8bfa79"	"prompt_6305e66e9a1bd3db"	"user_5b1d6d16eb86a2ce"	"Spanish"	"first"	"train"	FALSE	16	"A2+"	NA
194	"essay_aa0bcbb08238e66f"	"prompt_98e191fa5bded725"	"user_b008f18607f92b6a"	"Spanish"	"first"	"train"	FALSE	13	"A2"	NA
195	"essay_309d2c489cb41794"	"prompt_30d627bea13ce859"	"user_23aea986de7847ee"	"Japanese"	"first"	"train"	FALSE	47	"B1"	NA
196	"essay_18ed8cf5b00b1e3d"	"prompt_9975b4bd24cfacd8"	"user_663e419e00291fb5"	"Romanian"	"first"	"train"	FALSE	13	"C1"	NA
197	"essay_a977b257b84d96be"	"prompt_79d7b6720d30aa96"	"user_73a996108410cdc2"	"Portuguese"	"first"	"train"	FALSE	5	"A2+"	NA
198	"essay_c897832f5d928ec8"	"prompt_7fb0941f7b739572"	"user_73a996108410cdc2"	"Portuguese"	"first"	"train"	FALSE	11	"A2+"	NA
199	"essay_5acd8fb221e8b932"	"prompt_e4c497f7613dcf8a"	"user_e3bd47077b550d33"	"Vietnamese"	"first"	"train"	FALSE	20	"C1"	NA
200	"essay_4660ed47c000aa49"	"prompt_79d7b6720d30aa96"	"user_f6d69170fb634a9c"	"Polish"	"first"	"train"	FALSE	11	"B1+"	NA
201	"essay_0fdc170b7f476474"	"prompt_a16c7dd5b5c59b57"	"user_99ea8e2674631ed6"	"Chinese"	"first"	"train"	FALSE	15	"B1"	NA
202	"essay_3b80eccc740f9dc0"	"prompt_a16c7dd5b5c59b57"	"user_43c0104f9da00e06"	"Spanish"	"first"	"train"	FALSE	12	"A2+"	NA
203	"essay_5efe4da292807dc4"	"prompt_a16c7dd5b5c59b57"	"user_73a996108410cdc2"	"Portuguese"	"first"	"train"	FALSE	10	"A2+"	NA
204	"essay_9a14190c3a7ad808"	"prompt_5be9aa25d9f61171"	"user_659006e147921017"	"German"	"first"	"train"	FALSE	9	"B2+"	NA
205	"essay_7f5cadd29d5cf0bc"	"prompt_a16c7dd5b5c59b57"	"user_8527a0a64d4d23fd"	"Thai"	"first"	"train"	FALSE	21	"B1"	NA
206	"essay_01e002aa532a62c0"	"prompt_de206ba1795e8dc5"	"user_6c12178e01cd4e19"	"Dutch"	"first"	"train"	FALSE	7	"C1"	NA
207	"essay_b58d238e801358ab"	"prompt_a16c7dd5b5c59b57"	"user_c493c9711bbf8514"	"Spanish"	"first"	"train"	FALSE	8	"A2"	NA
208	"essay_859821e9738463a4"	"prompt_a16c7dd5b5c59b57"	"user_e48ee201eb41c367"	"Portuguese"	"first"	"train"	FALSE	7	"A2+"	NA
209	"essay_6c4ab5ebbd33cf45"	"prompt_6748f85e7e8f36b6"	"user_f7bfe160a2be2454"	"Italian"	"first"	"train"	FALSE	30	"B1"	NA
210	"essay_dbf873c7d5af9eec"	"prompt_029cb9051e09e186"	"user_73a996108410cdc2"	"Portuguese"	"first"	"train"	FALSE	8	"A2+"	NA
211	"essay_3c2eb3b4709ed08e"	"prompt_029cb9051e09e186"	"user_c493c9711bbf8514"	"Spanish"	"first"	"train"	FALSE	9	"A2+"	NA
212	"essay_cf94832c44c75586"	"prompt_5be9aa25d9f61171"	"user_23aea986de7847ee"	"Japanese"	"first"	"train"	FALSE	23	"B1"	NA
213	"essay_34f20ac5f8fbe15b"	"prompt_a16c7dd5b5c59b57"	"user_d587b9636af2975e"	"Portuguese"	"first"	"train"	FALSE	20	"A2+"	NA
214	"essay_eb89ea5d2621f3a9"	"prompt_2ef4e350c1009968"	"user_e91414aa39a8a02f"	"Japanese"	"first"	"train"	FALSE	5	"B1"	NA
215	"essay_c69608263d6cbab9"	"prompt_e0d347fb2afea90b"	"user_23aea986de7847ee"	"Japanese"	"first"	"train"	FALSE	5	"B2"	NA
216	"essay_97414d8b66815aaa"	"prompt_029cb9051e09e186"	"user_43c0104f9da00e06"	"Spanish"	"first"	"train"	FALSE	9	"A2"	NA
217	"essay_a02d0d4c13d7fc11"	"prompt_29081c0eb3c823b4"	"user_f7bfe160a2be2454"	"Italian"	"first"	"train"	FALSE	16	"B2+"	NA
218	"essay_b354f1d61d326d0b"	"prompt_394b6f53ecc6f98d"	"user_f7bfe160a2be2454"	"Italian"	"first"	"train"	FALSE	19	"B2+"	NA
219	"essay_1a436124921891d9"	"prompt_a16c7dd5b5c59b57"	"user_48eaa015bcf62267"	"Vietnamese"	"first"	"train"	FALSE	14	"B2"	NA
220	"essay_38120e492fc30bb9"	"prompt_179938ed5e90b50a"	"user_4bbeae4aa84ab16e"	"Polish"	"first"	"train"	FALSE	23	"B2+"	NA
221	"essay_f86e27b262ebe337"	"prompt_2865cfff040b541d"	"user_d3eb1bfed7bfe4d6"	"German"	"first"	"train"	FALSE	27	"C1"	NA
222	"essay_c9c38fb0312accf9"	"prompt_a16c7dd5b5c59b57"	"user_08d031f416bf2406"	"Polish"	"first"	"train"	FALSE	18	"A2"	NA
223	"essay_82b7b0c1f215abe7"	"prompt_a16c7dd5b5c59b57"	"user_29447e6c905ccffe"	"Spanish"	"first"	"train"	FALSE	5	"A2"	NA
224	"essay_c6a88aeb280a6cdd"	"prompt_029cb9051e09e186"	"user_08d031f416bf2406"	"Polish"	"first"	"train"	FALSE	14	"A2"	NA
225	"essay_0d880c431fd72972"	"prompt_91626718bd3e657e"	"user_08d031f416bf2406"	"Polish"	"first"	"train"	FALSE	17	"A2"	NA
226	"essay_d6d5978879667b1b"	"prompt_79d7b6720d30aa96"	"user_08d031f416bf2406"	"Polish"	"first"	"train"	FALSE	24	"A2+"	NA
227	"essay_65b96424e4a3d37f"	"prompt_7fb0941f7b739572"	"user_08d031f416bf2406"	"Polish"	"first"	"train"	FALSE	16	"A2+"	NA
228	"essay_6c90b88231d746c2"	"prompt_40037060180c75db"	"user_08d031f416bf2406"	"Polish"	"first"	"train"	FALSE	10	"B1"	NA
229	"essay_9ba40f26e13986b0"	"prompt_4671630d1fa03592"	"user_08d031f416bf2406"	"Polish"	"first"	"train"	FALSE	17	"B1"	NA
230	"essay_50d211d473373cd5"	"prompt_6e0152cf70e42a3a"	"user_08d031f416bf2406"	"Polish"	"first"	"train"	FALSE	29	"A2"	NA
231	"essay_69a6be5352edfc41"	"prompt_de206ba1795e8dc5"	"user_ea612d910744e77a"	"Turkish"	"first"	"train"	FALSE	15	"B1"	NA
232	"essay_984f8701ed62b7c1"	"prompt_719435a48902a4b5"	"user_e91414aa39a8a02f"	"Japanese"	"first"	"train"	FALSE	8	"A2"	NA
233	"essay_5a41c822b44ed1e8"	"prompt_a16c7dd5b5c59b57"	"user_f6d69170fb634a9c"	"Polish"	"first"	"train"	FALSE	6	"A2"	NA
234	"essay_d8cb0aa385f51528"	"prompt_2ef4e350c1009968"	"user_08d031f416bf2406"	"Polish"	"first"	"train"	FALSE	26	"B1"	NA
235	"essay_921b09d8ce7322b7"	"prompt_394b6f53ecc6f98d"	"user_08d031f416bf2406"	"Polish"	"first"	"train"	FALSE	43	"B1+"	NA
236	"essay_8b31cdd82f8089c3"	"prompt_29081c0eb3c823b4"	"user_08d031f416bf2406"	"Polish"	"first"	"train"	FALSE	40	"B2"	NA
237	"essay_258a0975cf4278f0"	"prompt_6748f85e7e8f36b6"	"user_08d031f416bf2406"	"Polish"	"first"	"train"	FALSE	45	"B1"	NA
238	"essay_6c279211a71eb9dc"	"prompt_5be9aa25d9f61171"	"user_08d031f416bf2406"	"Polish"	"first"	"train"	FALSE	33	"A2+"	NA
239	"essay_249a7d27aaf44e98"	"prompt_e0d347fb2afea90b"	"user_08d031f416bf2406"	"Polish"	"first"	"train"	FALSE	29	"B2"	NA
240	"essay_93a3a27eb34e01c5"	"prompt_394b6f53ecc6f98d"	"user_43c0104f9da00e06"	"Spanish"	"first"	"train"	FALSE	15	"B1+"	NA
241	"essay_8122b5db8fb53cf7"	"prompt_2865cfff040b541d"	"user_227358ab3e3ce9ad"	"Chinese"	"first"	"train"	FALSE	17	"C1+"	NA
242	"essay_dfb139dc62b962b1"	"prompt_d3e35405e2378ac9"	"user_dc86e05776b5699a"	"Dutch"	"first"	"train"	FALSE	9	"B1+"	NA
243	"essay_db6944e4d636ea08"	"prompt_029cb9051e09e186"	"user_f6d69170fb634a9c"	"Polish"	"first"	"train"	FALSE	7	"A2"	NA
244	"essay_2e4590563b2f3ae4"	"prompt_a16c7dd5b5c59b57"	"user_e3ffa19b436699ce"	"Dutch"	"first"	"train"	FALSE	11	"A2"	NA
245	"essay_decf31829acc6dc5"	"prompt_029cb9051e09e186"	"user_e3ffa19b436699ce"	"Dutch"	"first"	"train"	FALSE	14	"A2"	NA
246	"essay_d8436a43913fc963"	"prompt_1a893b704d9d98d4"	"user_227358ab3e3ce9ad"	"Chinese"	"first"	"train"	FALSE	18	"C2"	NA
247	"essay_af977ad757b5871c"	"prompt_029cb9051e09e186"	"user_29447e6c905ccffe"	"Spanish"	"first"	"train"	FALSE	16	"A2+"	NA
248	"essay_f45f0c5e9d9d85b7"	"prompt_30d627bea13ce859"	"user_d3eb1bfed7bfe4d6"	"German"	"first"	"train"	FALSE	26	"C1"	NA
249	"essay_d6d9341911e85011"	"prompt_a16c7dd5b5c59b57"	"user_644305d249c001f2"	"Japanese"	"first"	"train"	FALSE	5	"B1"	NA
250	"essay_7ec96aa4c3abfe34"	"prompt_029cb9051e09e186"	"user_e48ee201eb41c367"	"Portuguese"	"first"	"train"	FALSE	15	"B1"	NA
251	"essay_29d73f3e0b686a99"	"prompt_029cb9051e09e186"	"user_f772a3bdcc4381cf"	"Dutch"	"first"	"train"	FALSE	8	"B1"	NA
252	"essay_d436add3a28eb75a"	"prompt_e4c497f7613dcf8a"	"user_ed40146b405ce8d0"	"German"	"first"	"train"	FALSE	4	"B2+"	NA
253	"essay_36f7fe40edb08deb"	"prompt_9975b4bd24cfacd8"	"user_ed40146b405ce8d0"	"German"	"first"	"train"	FALSE	9	"C1"	NA
254	"essay_a959054f6453bd83"	"prompt_6e0152cf70e42a3a"	"user_445b8028f874a106"	"Romanian"	"first"	"train"	FALSE	5	"A2+"	NA
255	"essay_8eba56547c0729d4"	"prompt_394b6f53ecc6f98d"	"user_db50bc66eceaafe4"	"Spanish"	"first"	"train"	FALSE	10	"B2+"	NA
256	"essay_6597f685951ccc89"	"prompt_029cb9051e09e186"	"user_988d09923a575616"	"Hindi"	"first"	"train"	FALSE	21	"A2"	NA
257	"essay_5b1bf2a912c921c1"	"prompt_6305e66e9a1bd3db"	"user_75a37edb92645646"	"Vietnamese"	"first"	"train"	FALSE	9	"A2"	NA
258	"essay_14519e22ad6e7c1e"	"prompt_29081c0eb3c823b4"	"user_43c0104f9da00e06"	"Spanish"	"first"	"train"	FALSE	21	"B1+"	NA
259	"essay_31ea994af30740fd"	"prompt_5be9aa25d9f61171"	"user_d587b9636af2975e"	"Portuguese"	"first"	"train"	FALSE	28	"A1+"	NA
260	"essay_e0c98c5b7a92b5a7"	"prompt_a16c7dd5b5c59b57"	"user_988d09923a575616"	"Hindi"	"first"	"train"	FALSE	35	"A1+"	NA
261	"essay_80f8f807e41860c8"	"prompt_394b6f53ecc6f98d"	"user_988d09923a575616"	"Hindi"	"first"	"train"	FALSE	72	"B1"	NA
262	"essay_7ec9558d4c1ba5ef"	"prompt_4671630d1fa03592"	"user_73a996108410cdc2"	"Portuguese"	"first"	"train"	FALSE	10	"A2"	NA
263	"essay_aa414c6571dc0eb4"	"prompt_91626718bd3e657e"	"user_644305d249c001f2"	"Japanese"	"first"	"train"	FALSE	5	"B1+"	NA
264	"essay_d2f47630981d55d8"	"prompt_179938ed5e90b50a"	"user_81b800da09b9f213"	"French"	"first"	"train"	FALSE	15	"B1+"	NA
265	"essay_0e4cdd3ac0140310"	"prompt_6748f85e7e8f36b6"	"user_309b69e23ff98c19"	"Dutch"	"first"	"train"	FALSE	38	"B1+"	NA
266	"essay_a6ba50ee29db50c0"	"prompt_6e0152cf70e42a3a"	"user_73a996108410cdc2"	"Portuguese"	"first"	"train"	FALSE	7	"B1"	NA
267	"essay_0a972e404bf8ae95"	"prompt_79d7b6720d30aa96"	"user_644305d249c001f2"	"Japanese"	"first"	"train"	FALSE	3	"B1+"	NA
268	"essay_3283d5e7a05ac6c0"	"prompt_7fb0941f7b739572"	"user_644305d249c001f2"	"Japanese"	"first"	"train"	FALSE	9	"A2+"	NA
269	"essay_f3b2b0a9b238c456"	"prompt_29081c0eb3c823b4"	"user_db50bc66eceaafe4"	"Spanish"	"first"	"train"	FALSE	9	"B2+"	NA
270	"essay_185c17080eaff428"	"prompt_e4c497f7613dcf8a"	"user_979a0ec10f02e6d3"	"Spanish"	"first"	"train"	FALSE	35	"A2+"	NA
271	"essay_1a032be775dbc0d3"	"prompt_6748f85e7e8f36b6"	"user_979a0ec10f02e6d3"	"Spanish"	"first"	"train"	FALSE	47	"A2"	NA
272	"essay_a0ba948932579cfc"	"prompt_58852905890136d4"	"user_979a0ec10f02e6d3"	"Spanish"	"first"	"train"	FALSE	42	"A2+"	NA
273	"essay_750fe08e4e16fc09"	"prompt_e4c497f7613dcf8a"	"user_dbacd202bbc7e3f2"	"Vietnamese"	"first"	"train"	FALSE	16	"B1+"	NA
274	"essay_c700bc253ff71104"	"prompt_e0d347fb2afea90b"	"user_63b1587f47437e66"	"Turkish"	"first"	"train"	FALSE	31	"A2+"	NA
275	"essay_837239df84462994"	"prompt_029cb9051e09e186"	"user_979a0ec10f02e6d3"	"Spanish"	"first"	"train"	FALSE	27	"A1+"	NA
276	"essay_e6cda9d35767552a"	"prompt_179938ed5e90b50a"	"user_ed40146b405ce8d0"	"German"	"first"	"train"	FALSE	7	"B2+"	NA
277	"essay_81eba82aaa3b3618"	"prompt_6305e66e9a1bd3db"	"user_73a996108410cdc2"	"Portuguese"	"first"	"train"	FALSE	33	"A2+"	NA
278	"essay_6fe939c6e61a43a1"	"prompt_de206ba1795e8dc5"	"user_979a0ec10f02e6d3"	"Spanish"	"first"	"train"	FALSE	17	"A2+"	NA
279	"essay_30a95e7e7e7d4a6c"	"prompt_5be9aa25d9f61171"	"user_91999a1ad0bba4e6"	"Portuguese"	"first"	"train"	FALSE	45	"B1"	NA
280	"essay_c91428efde51a4b3"	"prompt_6e0152cf70e42a3a"	"user_644305d249c001f2"	"Japanese"	"first"	"train"	FALSE	7	"B1+"	NA
281	"essay_428d457dbc4ab0cf"	"prompt_6305e66e9a1bd3db"	"user_644305d249c001f2"	"Japanese"	"first"	"train"	FALSE	15	"A2+"	NA
282	"essay_6abaaaf0dbac556f"	"prompt_6e0152cf70e42a3a"	"user_6dd491c55be7dbc4"	"Spanish"	"first"	"train"	FALSE	12	"B2"	NA
283	"essay_079c7e253525c9f2"	"prompt_9975b4bd24cfacd8"	"user_dbacd202bbc7e3f2"	"Vietnamese"	"first"	"train"	FALSE	51	"C1"	NA
284	"essay_7a2adc2fc83b56eb"	"prompt_029cb9051e09e186"	"user_94154d5c9f2be826"	"Italian"	"first"	"train"	FALSE	11	"A2"	NA
285	"essay_93041c7bbfaf1b07"	"prompt_49f744b86a7de069"	"user_73a996108410cdc2"	"Portuguese"	"first"	"train"	FALSE	11	"A2+"	NA
286	"essay_53b673038379d818"	"prompt_029cb9051e09e186"	"user_b6223adac30da0ee"	"German"	"first"	"train"	FALSE	5	"A2"	NA
287	"essay_02f567dc2fb114fe"	"prompt_394b6f53ecc6f98d"	"user_e48ee201eb41c367"	"Portuguese"	"first"	"train"	FALSE	20	"B2"	NA
288	"essay_0c9b6ea0a9029c33"	"prompt_17eab621f9e89332"	"user_644305d249c001f2"	"Japanese"	"first"	"train"	FALSE	10	"B1"	NA
289	"essay_5ad512d59462c75a"	"prompt_2adc00d65002bc78"	"user_c493c9711bbf8514"	"Spanish"	"first"	"train"	FALSE	5	"A2+"	NA
290	"essay_00f7882ebbc944fe"	"prompt_9d22a5a9df98ce09"	"user_db50bc66eceaafe4"	"Spanish"	"first"	"train"	FALSE	15	"B2+"	NA
291	"essay_4d6e2b3169300270"	"prompt_a16c7dd5b5c59b57"	"user_94154d5c9f2be826"	"Italian"	"first"	"train"	FALSE	9	"B1"	NA
292	"essay_32f9f84f295ef30e"	"prompt_2ef4e350c1009968"	"user_644305d249c001f2"	"Japanese"	"first"	"train"	FALSE	11	"B1+"	NA
293	"essay_359746dc95ed6b97"	"prompt_719435a48902a4b5"	"user_644305d249c001f2"	"Japanese"	"first"	"train"	FALSE	5	"A2+"	NA
294	"essay_45ccf544f0bae12e"	"prompt_17eab621f9e89332"	"user_c493c9711bbf8514"	"Spanish"	"first"	"train"	FALSE	3	"B1"	NA
295	"essay_73fabf59a41c4942"	"prompt_a16c7dd5b5c59b57"	"user_b008f18607f92b6a"	"Spanish"	"first"	"train"	FALSE	10	"A1+"	NA
296	"essay_080d9a7a810a7eac"	"prompt_2adc00d65002bc78"	"user_73a996108410cdc2"	"Portuguese"	"first"	"train"	FALSE	19	"A2"	NA
297	"essay_8e6dd197b66ad069"	"prompt_2adc00d65002bc78"	"user_b6223adac30da0ee"	"German"	"first"	"train"	FALSE	8	"A2"	NA
298	"essay_7e070990cd2637ea"	"prompt_17eab621f9e89332"	"user_48eaa015bcf62267"	"Vietnamese"	"first"	"train"	FALSE	13	"B1"	NA
299	"essay_a064ea1a08d26ea8"	"prompt_8e0f8cbbba514658"	"user_27b95ddd49511349"	"Portuguese"	"first"	"train"	FALSE	27	"B2+"	NA
300	"essay_5b2dcee13b83cf08"	"prompt_029cb9051e09e186"	"user_b008f18607f92b6a"	"Spanish"	"first"	"train"	FALSE	9	"A2+"	NA
301	"essay_cf864de8df9a717a"	"prompt_9d22a5a9df98ce09"	"user_988d09923a575616"	"Hindi"	"first"	"train"	FALSE	43	"B1"	NA
302	"essay_49230d3109810b81"	"prompt_29081c0eb3c823b4"	"user_988d09923a575616"	"Hindi"	"first"	"train"	FALSE	41	"A2+"	NA
303	"essay_06f8a90ce68f56f8"	"prompt_17eab621f9e89332"	"user_73a996108410cdc2"	"Portuguese"	"first"	"train"	FALSE	12	"A2"	NA
304	"essay_fb30594fcd4d2acc"	"prompt_9d22a5a9df98ce09"	"user_e48ee201eb41c367"	"Portuguese"	"first"	"train"	FALSE	15	"B2"	NA
305	"essay_743755500e5ed962"	"prompt_9564cdfd1ab47024"	"user_23aea986de7847ee"	"Japanese"	"first"	"train"	FALSE	32	"B2+"	NA
306	"essay_e43c5f7df926e184"	"prompt_2adc00d65002bc78"	"user_e3ffa19b436699ce"	"Dutch"	"first"	"train"	FALSE	8	"A2"	NA
307	"essay_5b4420f204aefe8c"	"prompt_17eab621f9e89332"	"user_e3ffa19b436699ce"	"Dutch"	"first"	"train"	FALSE	5	"A2"	NA
308	"essay_00213c34b92801dd"	"prompt_2adc00d65002bc78"	"user_48eaa015bcf62267"	"Vietnamese"	"first"	"train"	FALSE	13	"B1"	NA
309	"essay_ee05775bf3b1c846"	"prompt_9d22a5a9df98ce09"	"user_c493c9711bbf8514"	"Spanish"	"first"	"train"	FALSE	19	"B1+"	NA
310	"essay_c24c6ffba3c81177"	"prompt_17eab621f9e89332"	"user_309b69e23ff98c19"	"Dutch"	"first"	"train"	FALSE	37	"B1"	NA
311	"essay_ef6f435b27d6d1dc"	"prompt_39db840b1dee1ac1"	"user_63b1587f47437e66"	"Turkish"	"first"	"train"	FALSE	46	"B1"	NA
312	"essay_0b2f8ef3a16376ae"	"prompt_8e0f8cbbba514658"	"user_23aea986de7847ee"	"Japanese"	"first"	"train"	FALSE	35	"B2+"	NA
313	"essay_ebd290d2c465832c"	"prompt_8e0f8cbbba514658"	"user_940c4aeb080c2b18"	"Vietnamese"	"first"	"train"	FALSE	39	"C2"	NA
314	"essay_04ffcdb0c50fad1c"	"prompt_394b6f53ecc6f98d"	"user_c493c9711bbf8514"	"Spanish"	"first"	"train"	FALSE	24	"B2"	NA
315	"essay_faffe5a5af5acf9a"	"prompt_2adc00d65002bc78"	"user_38f6dd7c721bfd33"	"German"	"first"	"train"	FALSE	2	"A2+"	NA
316	"essay_aef62df26f7408bf"	"prompt_29081c0eb3c823b4"	"user_c493c9711bbf8514"	"Spanish"	"first"	"train"	FALSE	25	"B1+"	NA
317	"essay_d1f923481692437e"	"prompt_d3e35405e2378ac9"	"user_63e3c91e47d81bd5"	"Hindi"	"first"	"train"	FALSE	4	"B2+"	NA
318	"essay_182c3410af59963f"	"prompt_8e0f8cbbba514658"	"user_5826c9bcebaacb7a"	"Thai"	"first"	"train"	FALSE	48	"B2"	NA
319	"essay_080f3ad2d4fd3217"	"prompt_2ef4e350c1009968"	"user_73a996108410cdc2"	"Portuguese"	"first"	"train"	FALSE	13	"B1"	NA
320	"essay_846b9ffb28a44007"	"prompt_a3271cf10d32656b"	"user_dbacd202bbc7e3f2"	"Vietnamese"	"first"	"train"	FALSE	31	"B2"	NA
321	"essay_8ec936aba5a3505f"	"prompt_719435a48902a4b5"	"user_73a996108410cdc2"	"Portuguese"	"first"	"train"	FALSE	10	"A2+"	NA
322	"essay_b7c1711407de51fa"	"prompt_39db840b1dee1ac1"	"user_5a89f73fcdf36c4a"	"Dutch"	"first"	"train"	FALSE	11	"C2+"	NA
323	"essay_27ea0466dd32aefd"	"prompt_046678dfe42e3068"	"user_c493c9711bbf8514"	"Spanish"	"first"	"train"	FALSE	25	"B1+"	NA
324	"essay_4e4a626c0223aaf9"	"prompt_98e191fa5bded725"	"user_73a996108410cdc2"	"Portuguese"	"first"	"train"	FALSE	11	"A2+"	NA
325	"essay_4c693ef14f231bcd"	"prompt_39db840b1dee1ac1"	"user_0c5fbdc54fc88a30"	"French"	"first"	"train"	FALSE	34	"C1"	NA
326	"essay_2b6e5c9baf3069bf"	"prompt_6748f85e7e8f36b6"	"user_c493c9711bbf8514"	"Spanish"	"first"	"train"	FALSE	13	"B1+"	NA
327	"essay_7e6c80b85850fc27"	"prompt_a3271cf10d32656b"	"user_b46d6501b8eaf46c"	"Polish"	"first"	"train"	FALSE	48	"A2+"	NA
328	"essay_ddb3270b47266fe5"	"prompt_8e0f8cbbba514658"	"user_351aaa198f293b39"	"Hindi"	"first"	"train"	FALSE	18	"B1+"	NA
329	"essay_8da26830a87ac93f"	"prompt_5be9aa25d9f61171"	"user_351aaa198f293b39"	"Hindi"	"first"	"train"	FALSE	13	"B1+"	NA
330	"essay_39d2f353d37d3967"	"prompt_6748f85e7e8f36b6"	"user_db50bc66eceaafe4"	"Spanish"	"first"	"train"	FALSE	28	"B2"	NA
331	"essay_87d7b70c5dd86b23"	"prompt_029cb9051e09e186"	"user_38f6dd7c721bfd33"	"German"	"first"	"train"	FALSE	6	"B1+"	NA
332	"essay_752cd9a2d250624e"	"prompt_7fb0941f7b739572"	"user_5260e4c2cf47d881"	"Thai"	"first"	"train"	FALSE	3	"A2+"	NA
333	"essay_64d6ea85e35c9780"	"prompt_40037060180c75db"	"user_5260e4c2cf47d881"	"Thai"	"first"	"train"	FALSE	6	"A2+"	NA
334	"essay_a280540c6e9d7743"	"prompt_e4c497f7613dcf8a"	"user_c493c9711bbf8514"	"Spanish"	"first"	"train"	FALSE	21	"B1"	NA
335	"essay_7f084cfa8b02d704"	"prompt_9564cdfd1ab47024"	"user_309b69e23ff98c19"	"Dutch"	"first"	"train"	FALSE	65	"B2+"	NA
336	"essay_72c7dfa6a2b2f26e"	"prompt_1a893b704d9d98d4"	"user_94154d5c9f2be826"	"Italian"	"first"	"train"	FALSE	36	"B2+"	NA
337	"essay_36cc00bb8d90bead"	"prompt_2adc00d65002bc78"	"user_cf40c5eb72b4ea75"	"Arabic"	"first"	"train"	FALSE	23	"A2"	NA
338	"essay_21c91670aa404fe0"	"prompt_17eab621f9e89332"	"user_cf40c5eb72b4ea75"	"Arabic"	"first"	"train"	FALSE	29	"A2+"	NA
339	"essay_ba7c2589f952a723"	"prompt_58b9f5f522c0a1ba"	"user_f54dc78f234df788"	"Romanian"	"first"	"train"	FALSE	11	"B2"	NA
