"index_in_split"	"public_essay_id"	"public_prompt_id"	"public_user_id"	"L1"	"version"	"split"	"noop"	"n.edits"	"auto_cefr"	"human_cefr"
164	"essay_44fe28530e414e20"	"prompt_6d735aae1b87fea9"	"user_01830be73401b13f"	"Czech"	"final"	"train"	FALSE	11	"B2"	"B2"
165	"essay_26e3fa45bf3f4964"	"prompt_e404501e9bbbc094"	"user_94154d5c9f2be826"	"Italian"	"final"	"train"	FALSE	22	"C1"	"B2"
166	"essay_013dc236fc80b4c5"	"prompt_7fb0941f7b739572"	"user_8527a0a64d4d23fd"	"Thai"	"final"	"train"	FALSE	6	"B1"	"B1+"
167	"essay_a1aa7a93d50f66ec"	"prompt_91626718bd3e657e"	"user_f6d69170fb634a9c"	"Polish"	"final"	"train"	FALSE	5	"B1+"	"B1"
168	"essay_b0f5efc3fdc1c2de"	"prompt_49f744b86a7de069"	"user_c493c9711bbf8514"	"Spanish"	"final"	"train"	FALSE	21	"B1"	"A2+"
169	"essay_7542eb6d305bb9df"	"prompt_e3b16d9c3c7b3cc8"	"user_c493c9711bbf8514"	"Spanish"	"final"	"train"	FALSE	3	"A2+"	"B1"
170	"essay_4da5966ba60cfd7b"	"prompt_98e191fa5bded725"	"user_c493c9711bbf8514"	"Spanish"	"final"	"train"	FALSE	4	"A2+"	"B1"
171	"essay_1a561c5b8256d13d"	"prompt_046678dfe42e3068"	"user_659006e147921017"	"German"	"final"	"train"	FALSE	3	"B2+"	"B2"
172	"essay_f5a239766baa0a80"	"prompt_179938ed5e90b50a"	"user_659006e147921017"	"German"	"final"	"train"	FALSE	6	"C1+"	"B2"
173	"essay_af8a3671343985ec"	"prompt_58b9f5f522c0a1ba"	"user_659006e147921017"	"German"	"final"	"train"	FALSE	12	"C1"	"B2"
174	"essay_ebd8cbd851dc5ae2"	"prompt_4671630d1fa03592"	"user_8527a0a64d4d23fd"	"Thai"	"final"	"train"	FALSE	11	"B1"	"B1"
175	"essay_f1bba7af7b8bbbf9"	"prompt_2ef4e350c1009968"	"user_c493c9711bbf8514"	"Spanish"	"final"	"train"	TRUE	0	"B1"	"A2+"
176	"essay_a636f33715dcd31f"	"prompt_305b51299790d8a8"	"user_8e79bfbfce28d2d9"	"Italian"	"final"	"train"	FALSE	27	"B1"	"B1+"
177	"essay_5bb9fe06d64c6e5a"	"prompt_6e0152cf70e42a3a"	"user_8527a0a64d4d23fd"	"Thai"	"final"	"train"	FALSE	9	"B1+"	"B1"
178	"essay_a08f4828666bd417"	"prompt_719435a48902a4b5"	"user_c493c9711bbf8514"	"Spanish"	"final"	"train"	FALSE	3	"B1"	"B1"
179	"essay_741102cb6c0ec17c"	"prompt_2865cfff040b541d"	"user_23aea986de7847ee"	"Japanese"	"final"	"train"	FALSE	29	"C1"	"B1+"
180	"essay_4c3af48e1fc2e00b"	"prompt_6cb0c85d60a4ef2e"	"user_81175b8d5e73019a"	"German"	"final"	"train"	FALSE	15	"C1+"	"B2+"
181	"essay_56119557002c7d55"	"prompt_e4c497f7613dcf8a"	"user_01830be73401b13f"	"Czech"	"final"	"train"	FALSE	11	"B2"	"B2"
182	"essay_6b94dabc320dbf4b"	"prompt_6e0152cf70e42a3a"	"user_99ea8e2674631ed6"	"Chinese"	"final"	"train"	FALSE	8	"B1+"	"B1"
183	"essay_bbcc3b0600b77527"	"prompt_4671630d1fa03592"	"user_99ea8e2674631ed6"	"Chinese"	"final"	"train"	FALSE	5	"B1+"	"B1"
184	"essay_a4bafa88611aeea8"	"prompt_1a893b704d9d98d4"	"user_23aea986de7847ee"	"Japanese"	"final"	"train"	FALSE	23	"B2"	"B2"
185	"essay_b2214684bcec1bb1"	"prompt_a3271cf10d32656b"	"user_6c60e1544c3d7807"	"Arabic"	"final"	"train"	FALSE	62	"B1+"	"B1"
186	"essay_6a498258871ef0ad"	"prompt_2ef4e350c1009968"	"user_b9eb0f3f59f860ce"	"Hindi"	"final"	"train"	FALSE	11	"B1"	"A2+"
187	"essay_34666bde20d4a675"	"prompt_719435a48902a4b5"	"user_b9eb0f3f59f860ce"	"Hindi"	"final"	"train"	FALSE	7	"A2+"	"A2+"
188	"essay_371ebc48813cb68b"	"prompt_6305e66e9a1bd3db"	"user_8527a0a64d4d23fd"	"Thai"	"final"	"train"	FALSE	22	"B1+"	"B1"
189	"essay_f416329c84b8ff64"	"prompt_e4c497f7613dcf8a"	"user_89768b841478caa4"	"Japanese"	"final"	"train"	FALSE	6	"B1"	"B2"
190	"essay_fcdac13b46d31877"	"prompt_82f61f70f00cce70"	"user_79b0f40c5e557095"	"Japanese"	"final"	"train"	FALSE	14	"C1+"	"B2"
191	"essay_deb4335faa2e689f"	"prompt_58b9f5f522c0a1ba"	"user_04b205e779e39c60"	"French"	"final"	"train"	FALSE	11	"C1+"	"B2"
192	"essay_f562e769fd2025d7"	"prompt_179938ed5e90b50a"	"user_e48ee201eb41c367"	"Portuguese"	"final"	"train"	FALSE	17	"C1"	"B1+"
193	"essay_068e5ef3a201476a"	"prompt_6305e66e9a1bd3db"	"user_5b1d6d16eb86a2ce"	"Spanish"	"final"	"train"	FALSE	13	"B1"	"B1"
194	"essay_5dfee4ff72798aac"	"prompt_98e191fa5bded725"	"user_b008f18607f92b6a"	"Spanish"	"final"	"train"	FALSE	21	"B1"	"A2+"
195	"essay_49ebe9f11baf238f"	"prompt_30d627bea13ce859"	"user_23aea986de7847ee"	"Japanese"	"final"	"train"	FALSE	28	"B1+"	"B2+"
196	"essay_9d5e66fc0b6ada54"	"prompt_9975b4bd24cfacd8"	"user_663e419e00291fb5"	"Romanian"	"final"	"train"	FALSE	13	"C1"	"B2"
197	"essay_3cac48fc29bcb32d"	"prompt_79d7b6720d30aa96"	"user_73a996108410cdc2"	"Portuguese"	"final"	"train"	FALSE	6	"A2+"	"A2+"
198	"essay_9523e68a6561344f"	"prompt_7fb0941f7b739572"	"user_73a996108410cdc2"	"Portuguese"	"final"	"train"	FALSE	9	"A2+"	"A2+"
199	"essay_d2e85fc07a594cbd"	"prompt_e4c497f7613dcf8a"	"user_e3bd47077b550d33"	"Vietnamese"	"final"	"train"	FALSE	24	"C1"	"B1+"
200	"essay_76307c737cc05477"	"prompt_79d7b6720d30aa96"	"user_f6d69170fb634a9c"	"Polish"	"final"	"train"	FALSE	5	"B1+"	"B1"
201	"essay_d41f3ab86b55dd99"	"prompt_a16c7dd5b5c59b57"	"user_99ea8e2674631ed6"	"Chinese"	"final"	"train"	FALSE	9	"B1+"	"B1"
202	"essay_cfc7a9b42c87de28"	"prompt_a16c7dd5b5c59b57"	"user_43c0104f9da00e06"	"Spanish"	"final"	"train"	FALSE	9	"A2+"	"A2+"
203	"essay_f4efb6dc78bb7446"	"prompt_a16c7dd5b5c59b57"	"user_73a996108410cdc2"	"Portuguese"	"final"	"train"	FALSE	12	"B1"	"A2+"
204	"essay_d375ba569c615681"	"prompt_5be9aa25d9f61171"	"user_659006e147921017"	"German"	"final"	"train"	FALSE	4	"C1"	"C1"
205	"essay_eed52d83705adb54"	"prompt_a16c7dd5b5c59b57"	"user_8527a0a64d4d23fd"	"Thai"	"final"	"train"	FALSE	7	"B1+"	"B1"
206	"essay_e995dacf17d1eb2f"	"prompt_de206ba1795e8dc5"	"user_6c12178e01cd4e19"	"Dutch"	"final"	"train"	FALSE	11	"B2"	"B1+"
207	"essay_90333c602fdd60be"	"prompt_a16c7dd5b5c59b57"	"user_c493c9711bbf8514"	"Spanish"	"final"	"train"	FALSE	5	"A2"	"B1"
208	"essay_8b2381375d16ae27"	"prompt_a16c7dd5b5c59b57"	"user_e48ee201eb41c367"	"Portuguese"	"final"	"train"	FALSE	5	"A2+"	"A2+"
209	"essay_8a5f0248b3a96f07"	"prompt_6748f85e7e8f36b6"	"user_f7bfe160a2be2454"	"Italian"	"final"	"train"	FALSE	30	"B2"	"B1+"
210	"essay_3fdef624c9c2551c"	"prompt_029cb9051e09e186"	"user_73a996108410cdc2"	"Portuguese"	"final"	"train"	FALSE	8	"A2+"	"A2+"
211	"essay_bbef5c9b7dad2070"	"prompt_029cb9051e09e186"	"user_c493c9711bbf8514"	"Spanish"	"final"	"train"	FALSE	5	"A2+"	"B1"
212	"essay_32c8f6dce6015685"	"prompt_5be9aa25d9f61171"	"user_23aea986de7847ee"	"Japanese"	"final"	"train"	FALSE	16	"B1+"	"B2+"
213	"essay_af2299ded5f0aba2"	"prompt_a16c7dd5b5c59b57"	"user_d587b9636af2975e"	"Portuguese"	"final"	"train"	FALSE	8	"B1"	"B1"
214	"essay_2ebf9ceeadfad3a7"	"prompt_2ef4e350c1009968"	"user_e91414aa39a8a02f"	"Japanese"	"final"	"train"	FALSE	3	"B1"	"A2+"
215	"essay_208a721e1dd95732"	"prompt_e0d347fb2afea90b"	"user_23aea986de7847ee"	"Japanese"	"final"	"train"	FALSE	22	"B2+"	"B2+"
216	"essay_47b1aaca3dce6334"	"prompt_029cb9051e09e186"	"user_43c0104f9da00e06"	"Spanish"	"final"	"train"	FALSE	3	"A2+"	"B1"
217	"essay_dd9c0df48f25e9df"	"prompt_29081c0eb3c823b4"	"user_f7bfe160a2be2454"	"Italian"	"final"	"train"	FALSE	18	"B2+"	"B2"
218	"essay_646751eee77165ac"	"prompt_394b6f53ecc6f98d"	"user_f7bfe160a2be2454"	"Italian"	"final"	"train"	FALSE	14	"C1"	"B1+"
219	"essay_761d6dd07fe57b2a"	"prompt_a16c7dd5b5c59b57"	"user_48eaa015bcf62267"	"Vietnamese"	"final"	"train"	FALSE	7	"B2+"	"B1+"
220	"essay_7f7d7f0b724c8ef6"	"prompt_179938ed5e90b50a"	"user_4bbeae4aa84ab16e"	"Polish"	"final"	"train"	FALSE	19	"C1"	"B1+"
221	"essay_4cfa1043b321b164"	"prompt_2865cfff040b541d"	"user_d3eb1bfed7bfe4d6"	"German"	"final"	"train"	FALSE	32	"C1+"	"C1"
222	"essay_db1299c2d5a5ac61"	"prompt_a16c7dd5b5c59b57"	"user_08d031f416bf2406"	"Polish"	"final"	"train"	FALSE	8	"A2+"	"B1"
223	"essay_6cd32e2ddc397e16"	"prompt_a16c7dd5b5c59b57"	"user_29447e6c905ccffe"	"Spanish"	"final"	"train"	FALSE	6	"A2+"	"A2+"
224	"essay_234b979283d95c6d"	"prompt_029cb9051e09e186"	"user_08d031f416bf2406"	"Polish"	"final"	"train"	FALSE	6	"A2+"	"A2+"
225	"essay_44e62e73d053c762"	"prompt_91626718bd3e657e"	"user_08d031f416bf2406"	"Polish"	"final"	"train"	FALSE	12	"A2+"	"A2+"
226	"essay_f80045d8cb6b17ed"	"prompt_79d7b6720d30aa96"	"user_08d031f416bf2406"	"Polish"	"final"	"train"	FALSE	17	"B1"	"A2+"
227	"essay_89970d0ee5f20f3a"	"prompt_7fb0941f7b739572"	"user_08d031f416bf2406"	"Polish"	"final"	"train"	FALSE	14	"B1"	"A2+"
228	"essay_29ae54febffed877"	"prompt_40037060180c75db"	"user_08d031f416bf2406"	"Polish"	"final"	"train"	FALSE	6	"B1"	"A2+"
229	"essay_22dea8c4f4e40f99"	"prompt_4671630d1fa03592"	"user_08d031f416bf2406"	"Polish"	"final"	"train"	FALSE	12	"B1"	"A2+"
230	"essay_89e31641031a9c7b"	"prompt_6e0152cf70e42a3a"	"user_08d031f416bf2406"	"Polish"	"final"	"train"	FALSE	17	"A2+"	"B1"
231	"essay_a7c209baf809a718"	"prompt_de206ba1795e8dc5"	"user_ea612d910744e77a"	"Turkish"	"final"	"train"	FALSE	13	"B1+"	"B1+"
232	"essay_bff46cddee07fcf4"	"prompt_719435a48902a4b5"	"user_e91414aa39a8a02f"	"Japanese"	"final"	"train"	FALSE	2	"A2+"	"B1"
233	"essay_78a9eaf2975085b5"	"prompt_a16c7dd5b5c59b57"	"user_f6d69170fb634a9c"	"Polish"	"final"	"train"	TRUE	0	"A2+"	"B1"
234	"essay_db44de32298ab381"	"prompt_2ef4e350c1009968"	"user_08d031f416bf2406"	"Polish"	"final"	"train"	FALSE	13	"B1+"	"A2+"
235	"essay_60e96667af061a9b"	"prompt_394b6f53ecc6f98d"	"user_08d031f416bf2406"	"Polish"	"final"	"train"	FALSE	34	"B2"	"B1+"
236	"essay_00bb380c8a9feb20"	"prompt_29081c0eb3c823b4"	"user_08d031f416bf2406"	"Polish"	"final"	"train"	FALSE	28	"B2+"	"B1+"
237	"essay_d2b87966adcf614f"	"prompt_6748f85e7e8f36b6"	"user_08d031f416bf2406"	"Polish"	"final"	"train"	FALSE	38	"B1+"	"B1+"
238	"essay_12744754e59e9c59"	"prompt_5be9aa25d9f61171"	"user_08d031f416bf2406"	"Polish"	"final"	"train"	FALSE	25	"B1"	"B1+"
239	"essay_3e060532b5f530c7"	"prompt_e0d347fb2afea90b"	"user_08d031f416bf2406"	"Polish"	"final"	"train"	FALSE	22	"B2+"	"B2+"
240	"essay_cda1b8c20d746601"	"prompt_394b6f53ecc6f98d"	"user_43c0104f9da00e06"	"Spanish"	"final"	"train"	FALSE	10	"B2"	"B2+"
241	"essay_e959065ab8ff7c9f"	"prompt_2865cfff040b541d"	"user_227358ab3e3ce9ad"	"Chinese"	"final"	"train"	FALSE	15	"C1+"	"C1"
242	"essay_429551adbd2b3b48"	"prompt_d3e35405e2378ac9"	"user_dc86e05776b5699a"	"Dutch"	"final"	"train"	FALSE	6	"B1+"	"B1+"
243	"essay_c9d1dc7d6db9b250"	"prompt_029cb9051e09e186"	"user_f6d69170fb634a9c"	"Polish"	"final"	"train"	FALSE	2	"A2"	"B1"
244	"essay_0b32fac9eb2ffea9"	"prompt_a16c7dd5b5c59b57"	"user_e3ffa19b436699ce"	"Dutch"	"final"	"train"	FALSE	4	"A2+"	"B1"
245	"essay_b5b668156f1a9ac0"	"prompt_029cb9051e09e186"	"user_e3ffa19b436699ce"	"Dutch"	"final"	"train"	FALSE	5	"A2+"	"B1+"
246	"essay_7c4796e887343fca"	"prompt_1a893b704d9d98d4"	"user_227358ab3e3ce9ad"	"Chinese"	"final"	"train"	FALSE	15	"C2"	"C1"
247	"essay_72a996b34b0d017c"	"prompt_029cb9051e09e186"	"user_29447e6c905ccffe"	"Spanish"	"final"	"train"	FALSE	5	"A2+"	"B1+"
248	"essay_2f0a8d5001125410"	"prompt_30d627bea13ce859"	"user_d3eb1bfed7bfe4d6"	"German"	"final"	"train"	FALSE	19	"C1+"	"C1"
249	"essay_6aa78fac7d257366"	"prompt_a16c7dd5b5c59b57"	"user_644305d249c001f2"	"Japanese"	"final"	"train"	FALSE	4	"B1+"	"B2"
250	"essay_eabb5e0d7a2306ec"	"prompt_029cb9051e09e186"	"user_e48ee201eb41c367"	"Portuguese"	"final"	"train"	FALSE	3	"B1"	"B1+"
251	"essay_6cd11e66efee3f39"	"prompt_029cb9051e09e186"	"user_f772a3bdcc4381cf"	"Dutch"	"final"	"train"	FALSE	5	"B1"	"B2"
252	"essay_b9fae42a0f9721c6"	"prompt_e4c497f7613dcf8a"	"user_ed40146b405ce8d0"	"German"	"final"	"train"	FALSE	3	"B2+"	"C1"
253	"essay_f716717da244f8ac"	"prompt_9975b4bd24cfacd8"	"user_ed40146b405ce8d0"	"German"	"final"	"train"	FALSE	6	"C1+"	"C1"
254	"essay_cbfb289b8c718ba1"	"prompt_6e0152cf70e42a3a"	"user_445b8028f874a106"	"Romanian"	"final"	"train"	FALSE	1	"B1"	"A2+"
255	"essay_192734fc85359cf6"	"prompt_394b6f53ecc6f98d"	"user_db50bc66eceaafe4"	"Spanish"	"final"	"train"	FALSE	8	"C1"	"B2"
256	"essay_a06204431642239b"	"prompt_029cb9051e09e186"	"user_988d09923a575616"	"Hindi"	"final"	"train"	FALSE	16	"A2+"	"A2+"
257	"essay_05396ba8fb3f9ce5"	"prompt_6305e66e9a1bd3db"	"user_75a37edb92645646"	"Vietnamese"	"final"	"train"	FALSE	15	"B1"	"B1"
258	"essay_1bc75be90d76227f"	"prompt_29081c0eb3c823b4"	"user_43c0104f9da00e06"	"Spanish"	"final"	"train"	FALSE	18	"B2"	"B2"
259	"essay_58a43d038766da0f"	"prompt_5be9aa25d9f61171"	"user_d587b9636af2975e"	"Portuguese"	"final"	"train"	FALSE	29	"B1"	"B2"
260	"essay_143be438dc43d563"	"prompt_a16c7dd5b5c59b57"	"user_988d09923a575616"	"Hindi"	"final"	"train"	FALSE	17	"A2"	"A2+"
261	"essay_bc26cf6f24cf852a"	"prompt_394b6f53ecc6f98d"	"user_988d09923a575616"	"Hindi"	"final"	"train"	FALSE	67	"B1"	"B1"
262	"essay_00fafd89a08220cb"	"prompt_4671630d1fa03592"	"user_73a996108410cdc2"	"Portuguese"	"final"	"train"	FALSE	7	"A2+"	"A2+"
263	"essay_e4b6b5f92c5ae65b"	"prompt_91626718bd3e657e"	"user_644305d249c001f2"	"Japanese"	"final"	"train"	FALSE	4	"B1+"	"B1"
264	"essay_c5c22af2b2ac0640"	"prompt_179938ed5e90b50a"	"user_81b800da09b9f213"	"French"	"final"	"train"	FALSE	11	"B2+"	"B1+"
265	"essay_d0764fb3ceb4fc4d"	"prompt_6748f85e7e8f36b6"	"user_309b69e23ff98c19"	"Dutch"	"final"	"train"	FALSE	32	"B2+"	"B2"
266	"essay_adc85bb9182c3fba"	"prompt_6e0152cf70e42a3a"	"user_73a996108410cdc2"	"Portuguese"	"final"	"train"	FALSE	5	"B1+"	"B1+"
267	"essay_e9c880d2cf2e6b47"	"prompt_79d7b6720d30aa96"	"user_644305d249c001f2"	"Japanese"	"final"	"train"	FALSE	1	"B1+"	"B2"
268	"essay_8e8ecc70859d2fc9"	"prompt_7fb0941f7b739572"	"user_644305d249c001f2"	"Japanese"	"final"	"train"	FALSE	2	"B1"	"B1"
269	"essay_76b10a50c9c3d113"	"prompt_29081c0eb3c823b4"	"user_db50bc66eceaafe4"	"Spanish"	"final"	"train"	FALSE	11	"B2"	"B2"
270	"essay_ec8119cd01547be2"	"prompt_e4c497f7613dcf8a"	"user_979a0ec10f02e6d3"	"Spanish"	"final"	"train"	FALSE	44	"B2"	"B1"
271	"essay_f19fe36616760574"	"prompt_6748f85e7e8f36b6"	"user_979a0ec10f02e6d3"	"Spanish"	"final"	"train"	FALSE	28	"B1+"	"B1"
272	"essay_c86784043cfe3198"	"prompt_58852905890136d4"	"user_979a0ec10f02e6d3"	"Spanish"	"final"	"train"	FALSE	46	"B1+"	"B1"
273	"essay_1bd339b708c8d38d"	"prompt_e4c497f7613dcf8a"	"user_dbacd202bbc7e3f2"	"Vietnamese"	"final"	"train"	FALSE	18	"B1+"	"B2"
274	"essay_943dc0af3a2fba81"	"prompt_e0d347fb2afea90b"	"user_63b1587f47437e66"	"Turkish"	"final"	"train"	FALSE	48	"B1"	"B1+"
275	"essay_847bb76b2e9af9c3"	"prompt_029cb9051e09e186"	"user_979a0ec10f02e6d3"	"Spanish"	"final"	"train"	FALSE	20	"A2+"	"A2+"
276	"essay_ec622fbdc2998f37"	"prompt_179938ed5e90b50a"	"user_ed40146b405ce8d0"	"German"	"final"	"train"	FALSE	9	"B2+"	"C1"
277	"essay_7c4cb6a5d725cd0d"	"prompt_6305e66e9a1bd3db"	"user_73a996108410cdc2"	"Portuguese"	"final"	"train"	FALSE	25	"B1"	"A2+"
278	"essay_f026800f5b1590b4"	"prompt_de206ba1795e8dc5"	"user_979a0ec10f02e6d3"	"Spanish"	"final"	"train"	FALSE	11	"B1"	"B1+"
279	"essay_f0d7a5daf0600c8b"	"prompt_5be9aa25d9f61171"	"user_91999a1ad0bba4e6"	"Portuguese"	"final"	"train"	FALSE	43	"B1+"	"B1+"
280	"essay_1ea1c425d502e481"	"prompt_6e0152cf70e42a3a"	"user_644305d249c001f2"	"Japanese"	"final"	"train"	FALSE	7	"B1+"	"A2+"
281	"essay_03e4a03197269fb9"	"prompt_6305e66e9a1bd3db"	"user_644305d249c001f2"	"Japanese"	"final"	"train"	FALSE	9	"B1"	"B1"
282	"essay_24aa9d5fee00d604"	"prompt_6e0152cf70e42a3a"	"user_6dd491c55be7dbc4"	"Spanish"	"final"	"train"	FALSE	4	"B2"	"B1"
283	"essay_10b18e8a6a8ae2ce"	"prompt_9975b4bd24cfacd8"	"user_dbacd202bbc7e3f2"	"Vietnamese"	"final"	"train"	FALSE	53	"C1"	"B1+"
284	"essay_999d6781a1cb84cd"	"prompt_029cb9051e09e186"	"user_94154d5c9f2be826"	"Italian"	"final"	"train"	FALSE	6	"A2+"	"A2+"
285	"essay_a9601a363d0cb8d5"	"prompt_49f744b86a7de069"	"user_73a996108410cdc2"	"Portuguese"	"final"	"train"	FALSE	10	"B1"	"A2+"
286	"essay_1b56af4aa158b3fc"	"prompt_029cb9051e09e186"	"user_b6223adac30da0ee"	"German"	"final"	"train"	FALSE	4	"A2"	"A2+"
287	"essay_22031ca030ea1954"	"prompt_394b6f53ecc6f98d"	"user_e48ee201eb41c367"	"Portuguese"	"final"	"train"	FALSE	19	"B2"	"B2"
288	"essay_44e6924dd9a43144"	"prompt_17eab621f9e89332"	"user_644305d249c001f2"	"Japanese"	"final"	"train"	FALSE	8	"B1"	"B1"
289	"essay_1fa4f420c780225c"	"prompt_2adc00d65002bc78"	"user_c493c9711bbf8514"	"Spanish"	"final"	"train"	FALSE	4	"A2+"	"B1"
290	"essay_aa945f439f93f4b0"	"prompt_9d22a5a9df98ce09"	"user_db50bc66eceaafe4"	"Spanish"	"final"	"train"	FALSE	16	"B2+"	"B2"
291	"essay_e0e826d9b05cd3bb"	"prompt_a16c7dd5b5c59b57"	"user_94154d5c9f2be826"	"Italian"	"final"	"train"	FALSE	5	"B1"	"B1+"
292	"essay_16e4e9b2d51deba7"	"prompt_2ef4e350c1009968"	"user_644305d249c001f2"	"Japanese"	"final"	"train"	FALSE	7	"B1+"	"A2+"
293	"essay_2df403595b6ef9ed"	"prompt_719435a48902a4b5"	"user_644305d249c001f2"	"Japanese"	"final"	"train"	FALSE	2	"A2+"	"B1"
294	"essay_059c265cc44b2c90"	"prompt_17eab621f9e89332"	"user_c493c9711bbf8514"	"Spanish"	"final"	"train"	FALSE	4	"A2+"	"A2+"
295	"essay_07e5cf05dcb63452"	"prompt_a16c7dd5b5c59b57"	"user_b008f18607f92b6a"	"Spanish"	"final"	"train"	FALSE	3	"A2"	"A2+"
296	"essay_23366278acd9a425"	"prompt_2adc00d65002bc78"	"user_73a996108410cdc2"	"Portuguese"	"final"	"train"	FALSE	6	"A2+"	"A2+"
297	"essay_1cb99251582f52d7"	"prompt_2adc00d65002bc78"	"user_b6223adac30da0ee"	"German"	"final"	"train"	FALSE	2	"A2+"	"B1"
298	"essay_eeb313d7af2e238c"	"prompt_17eab621f9e89332"	"user_48eaa015bcf62267"	"Vietnamese"	"final"	"train"	FALSE	5	"B1+"	"B2"
299	"essay_39ebccad4bfc04e1"	"prompt_8e0f8cbbba514658"	"user_27b95ddd49511349"	"Portuguese"	"final"	"train"	FALSE	7	"C2"	"C1"
300	"essay_5bf53d03e5fd8288"	"prompt_029cb9051e09e186"	"user_b008f18607f92b6a"	"Spanish"	"final"	"train"	FALSE	7	"A2+"	"A2+"
301	"essay_f62d14dc3b488431"	"prompt_9d22a5a9df98ce09"	"user_988d09923a575616"	"Hindi"	"final"	"train"	FALSE	28	"B1+"	"B1+"
302	"essay_edc43340b4821b09"	"prompt_29081c0eb3c823b4"	"user_988d09923a575616"	"Hindi"	"final"	"train"	FALSE	44	"B1"	"B1"
303	"essay_e4c4723c6b39c7f6"	"prompt_17eab621f9e89332"	"user_73a996108410cdc2"	"Portuguese"	"final"	"train"	FALSE	6	"A2"	"A2+"
304	"essay_1d01d19ec9d33584"	"prompt_9d22a5a9df98ce09"	"user_e48ee201eb41c367"	"Portuguese"	"final"	"train"	FALSE	18	"B2+"	"B1+"
305	"essay_162bfe169934f782"	"prompt_9564cdfd1ab47024"	"user_23aea986de7847ee"	"Japanese"	"final"	"train"	FALSE	31	"B2+"	"B1+"
306	"essay_e5e84a0b7c6c909b"	"prompt_2adc00d65002bc78"	"user_e3ffa19b436699ce"	"Dutch"	"final"	"train"	FALSE	5	"A2"	"A2+"
307	"essay_95dc759744d84537"	"prompt_17eab621f9e89332"	"user_e3ffa19b436699ce"	"Dutch"	"final"	"train"	FALSE	6	"A2"	"A2+"
308	"essay_9c32c0153a6aa75d"	"prompt_2adc00d65002bc78"	"user_48eaa015bcf62267"	"Vietnamese"	"final"	"train"	FALSE	6	"B1+"	"B1+"
309	"essay_2de5909f70cff54a"	"prompt_9d22a5a9df98ce09"	"user_c493c9711bbf8514"	"Spanish"	"final"	"train"	FALSE	19	"B1+"	"B1+"
310	"essay_5cade2805184d550"	"prompt_17eab621f9e89332"	"user_309b69e23ff98c19"	"Dutch"	"final"	"train"	FALSE	35	"C1+"	"B2+"
311	"essay_e64d959d9de5bf55"	"prompt_39db840b1dee1ac1"	"user_63b1587f47437e66"	"Turkish"	"final"	"train"	FALSE	54	"B1+"	"B1"
312	"essay_8ac7aeba163deb71"	"prompt_8e0f8cbbba514658"	"user_23aea986de7847ee"	"Japanese"	"final"	"train"	FALSE	25	"C1"	"B2+"
313	"essay_aa297c234dcbfebd"	"prompt_8e0f8cbbba514658"	"user_940c4aeb080c2b18"	"Vietnamese"	"final"	"train"	FALSE	42	"C2"	"B2+"
314	"essay_cca334f5c6a56e7a"	"prompt_394b6f53ecc6f98d"	"user_c493c9711bbf8514"	"Spanish"	"final"	"train"	FALSE	18	"C1"	"B1+"
315	"essay_bcb293b4fc7febf8"	"prompt_2adc00d65002bc78"	"user_38f6dd7c721bfd33"	"German"	"final"	"train"	FALSE	4	"B1"	"B1+"
316	"essay_08195752183bfafb"	"prompt_29081c0eb3c823b4"	"user_c493c9711bbf8514"	"Spanish"	"final"	"train"	FALSE	34	"B1+"	"B1+"
317	"essay_2a810656c8d7d7ba"	"prompt_d3e35405e2378ac9"	"user_63e3c91e47d81bd5"	"Hindi"	"final"	"train"	FALSE	14	"B2+"	"B1+"
318	"essay_e8b484a022def37b"	"prompt_8e0f8cbbba514658"	"user_5826c9bcebaacb7a"	"Thai"	"final"	"train"	FALSE	39	"B2+"	"B2+"
319	"essay_6099046af16ec64e"	"prompt_2ef4e350c1009968"	"user_73a996108410cdc2"	"Portuguese"	"final"	"train"	FALSE	12	"B1"	"B1"
320	"essay_e0ec262070f4c5b3"	"prompt_a3271cf10d32656b"	"user_dbacd202bbc7e3f2"	"Vietnamese"	"final"	"train"	FALSE	32	"B2+"	"B1"
321	"essay_fd0872ff46c78f22"	"prompt_719435a48902a4b5"	"user_73a996108410cdc2"	"Portuguese"	"final"	"train"	FALSE	5	"B1"	"B1+"
322	"essay_abd0bc046ac2c825"	"prompt_39db840b1dee1ac1"	"user_5a89f73fcdf36c4a"	"Dutch"	"final"	"train"	FALSE	7	"C2+"	"C1"
323	"essay_caea570f86e8190e"	"prompt_046678dfe42e3068"	"user_c493c9711bbf8514"	"Spanish"	"final"	"train"	FALSE	29	"B2"	"B1+"
324	"essay_668df88d223afc0c"	"prompt_98e191fa5bded725"	"user_73a996108410cdc2"	"Portuguese"	"final"	"train"	FALSE	8	"A2+"	"B1"
325	"essay_db70b50168718a54"	"prompt_39db840b1dee1ac1"	"user_0c5fbdc54fc88a30"	"French"	"final"	"train"	FALSE	32	"C1+"	"B2+"
326	"essay_d3423afa53118239"	"prompt_6748f85e7e8f36b6"	"user_c493c9711bbf8514"	"Spanish"	"final"	"train"	FALSE	20	"B1+"	"B2"
327	"essay_5e26e680b40e0a19"	"prompt_a3271cf10d32656b"	"user_b46d6501b8eaf46c"	"Polish"	"final"	"train"	FALSE	39	"B1"	"B1+"
328	"essay_86f5066839f327c0"	"prompt_8e0f8cbbba514658"	"user_351aaa198f293b39"	"Hindi"	"final"	"train"	FALSE	12	"B2"	"B2"
